order_id,payment_type,installments,payment_value
order_000838,credit_card,6,383.01
order_000839,debit_card,1,211.14
order_000840,boleto,1,305.59000000000003
order_000841,credit_card,5,351.3
order_000842,voucher,1,408.63
order_000843,debit_card,1,229.59
order_000844,credit_card,7,43.12
order_000845,credit_card,7,217.07999999999998
order_000846,boleto,1,189.95
order_000847,boleto,1,314.58
order_000848,credit_card,1,499.74
order_000849,boleto,1,110.9
order_000850,credit_card,4,274.32
order_000851,credit_card,1,183.41000000000003
order_000852,boleto,1,248.51000000000002
order_000853,credit_card,1,57.54
order_000854,credit_card,5,42.03
order_000855,credit_card,6,221.92000000000002
order_000856,credit_card,6,313.49
order_000857,voucher,1,183.32
order_000858,credit_card,5,385.16999999999996
order_000859,credit_card,7,250.52999999999997
order_000860,credit_card,1,117.55
order_000861,credit_card,2,715.5300000000001
order_000862,boleto,1,440.71999999999997
order_000863,credit_card,8,30.67
order_000864,credit_card,1,903.83
order_000865,credit_card,2,206.02
order_000866,credit_card,6,489.12
order_000867,credit_card,7,547.3499999999999
order_000868,credit_card,2,58.29
order_000869,boleto,1,63.41
order_000870,credit_card,7,314.77
order_000871,credit_card,2,169.43
order_000872,credit_card,3,50.7
order_000873,credit_card,5,538.69
order_000874,credit_card,3,434.26
order_000875,credit_card,1,153.34
order_000876,credit_card,1,104.46
order_000877,credit_card,9,262.82
order_000878,boleto,1,179.76
order_000879,credit_card,1,271.69
order_000880,boleto,1,517.35
order_000881,voucher,1,108.0
order_000882,credit_card,1,90.25999999999999
order_000883,credit_card,2,441.21
order_000884,credit_card,2,102.33
order_000885,boleto,1,255.04000000000002
order_000886,credit_card,4,402.96999999999997
order_000887,credit_card,1,614.73
order_000888,credit_card,2,669.35
order_000889,credit_card,4,727.4599999999999
order_000890,boleto,1,33.230000000000004
order_000891,credit_card,3,188.16
order_000892,credit_card,7,57.58
order_000893,boleto,1,57.129999999999995
order_000894,credit_card,2,42.69
order_000895,boleto,1,309.79
order_000896,credit_card,2,807.57
order_000897,boleto,1,73.00999999999999
order_000898,credit_card,1,300.53
order_000899,credit_card,2,296.32
order_000900,credit_card,1,327.49
order_000901,credit_card,1,177.45
order_000902,credit_card,5,530.96
order_000903,credit_card,1,456.65
order_000904,boleto,1,109.23
order_000905,credit_card,8,281.19000000000005
order_000906,credit_card,1,102.14
order_000907,credit_card,10,195.01000000000002
order_000908,credit_card,1,110.4
order_000909,credit_card,1,541.87
order_000910,voucher,1,189.66
order_000911,credit_card,8,389.33
order_000912,boleto,1,164.76
order_000913,debit_card,1,522.5
order_000914,credit_card,3,221.6
order_000915,credit_card,10,394.74
order_000916,credit_card,1,185.12
order_000917,boleto,1,199.85000000000002
order_000918,credit_card,5,260.44
order_000919,voucher,1,219.3
order_000920,credit_card,3,94.83
order_000921,boleto,1,466.48999999999995
order_000922,credit_card,5,87.75
order_000923,boleto,1,409.48999999999995
order_000924,credit_card,6,230.92999999999998
order_000925,credit_card,5,268.66999999999996
order_000926,boleto,1,467.95000000000005
order_000927,voucher,1,71.59
order_000928,boleto,1,186.05
order_000929,credit_card,1,188.62
order_000930,credit_card,1,422.63
order_000931,credit_card,2,133.02
order_000932,credit_card,1,88.25
order_000933,credit_card,3,257.73
order_000934,boleto,1,85.26
order_000935,voucher,1,265.58
order_000936,credit_card,1,123.36000000000001
order_000937,credit_card,5,510.63
order_000938,credit_card,9,290.13
order_000939,credit_card,6,355.56
order_000940,credit_card,4,144.64
order_000941,credit_card,4,575.75
order_000942,boleto,1,44.09
order_000943,credit_card,2,192.12
order_000944,credit_card,3,229.70000000000002
order_000945,voucher,1,182.16
order_000946,credit_card,2,318.95000000000005
order_000947,credit_card,1,79.45
order_000948,credit_card,1,507.94
order_000949,credit_card,6,163.32999999999998
order_000950,credit_card,1,115.12
order_000951,boleto,1,593.55
order_000952,credit_card,2,349.88
order_000953,credit_card,2,466.9
order_000954,credit_card,1,77.57
order_000955,boleto,1,269.58000000000004
order_000956,credit_card,1,147.27
order_000957,boleto,1,172.82
order_000958,boleto,1,140.6
order_000959,credit_card,2,178.34
order_000960,credit_card,4,103.78999999999999
order_000961,credit_card,2,56.31
order_000962,credit_card,4,57.45
order_000963,credit_card,10,192.48000000000002
order_000964,boleto,1,164.0
order_000965,credit_card,6,481.27
order_000966,boleto,1,406.58
order_000967,credit_card,1,420.1
order_000968,credit_card,8,117.14999999999999
order_000969,boleto,1,376.5
order_000970,credit_card,4,251.2
order_000971,credit_card,2,225.21
order_000972,boleto,1,306.39
order_000973,credit_card,1,151.51
order_000974,boleto,1,219.76
order_000975,credit_card,4,84.57000000000001
order_000976,credit_card,1,463.81
order_000977,credit_card,1,189.16
order_000978,credit_card,1,202.5
order_000979,boleto,1,460.6
order_000980,credit_card,5,289.53
order_000981,credit_card,2,98.11
order_000982,boleto,1,57.41
order_000983,credit_card,2,352.23
order_000984,credit_card,1,105.36
order_000985,boleto,1,276.07
order_000986,credit_card,4,281.7
order_000987,credit_card,1,463.1700000000001
order_000988,credit_card,8,199.63
order_000989,boleto,1,260.76
order_000990,credit_card,6,97.47
order_000991,voucher,1,142.1
order_000992,credit_card,1,396.3
order_000993,credit_card,4,271.24
order_000994,credit_card,1,233.04
order_000995,credit_card,3,448.89
order_000996,boleto,1,184.10999999999999
order_000997,boleto,1,74.81
order_000998,voucher,1,73.02
order_000999,credit_card,1,361.53000000000003
order_001000,credit_card,3,277.59
order_001001,credit_card,6,177.20999999999998
order_001002,credit_card,3,145.63
order_001003,boleto,1,183.44
order_001004,credit_card,2,280.29
order_001005,boleto,1,821.48
order_001006,credit_card,3,318.58
order_001007,credit_card,1,65.17
order_001008,boleto,1,402.70000000000005
order_001009,credit_card,5,139.78
order_001010,boleto,1,536.7
order_001011,boleto,1,264.6
order_001012,credit_card,4,73.43
order_001013,credit_card,7,49.39
order_001014,credit_card,10,880.07
order_001015,credit_card,1,115.25
order_001016,credit_card,6,35.25
order_001017,credit_card,5,74.39
order_001018,credit_card,1,370.90999999999997
order_001019,credit_card,4,519.52
order_001020,boleto,1,93.22
order_001021,credit_card,1,192.88
order_001022,credit_card,2,126.92
order_001023,credit_card,3,114.14
order_001024,boleto,1,149.42
order_001025,credit_card,3,143.01
order_001026,credit_card,1,108.02
order_001027,credit_card,4,107.91999999999999
order_001028,voucher,1,488.77
order_001029,credit_card,1,145.04999999999998
order_001030,boleto,1,249.88
order_001031,voucher,1,50.96
order_001032,credit_card,3,322.54
order_001033,credit_card,5,347.40999999999997
order_001034,credit_card,5,52.19
order_001035,credit_card,3,141.07999999999998
order_001036,credit_card,5,360.57
order_001037,credit_card,2,170.98000000000002
order_001038,boleto,1,73.81
order_001039,credit_card,2,125.17999999999999
order_001040,credit_card,9,163.2
order_001041,credit_card,6,282.11
order_001042,credit_card,1,320.5
order_001043,credit_card,1,411.8
order_001044,credit_card,1,391.26
order_001045,credit_card,1,173.16
order_001046,credit_card,1,231.42
order_001047,credit_card,2,57.8
order_001048,credit_card,5,85.89
order_001049,credit_card,8,401.9
order_001050,credit_card,3,347.19
order_001051,credit_card,7,88.53
order_001052,voucher,1,133.39
order_001053,credit_card,5,488.92
order_001054,boleto,1,183.68
order_001055,credit_card,1,314.14
order_001056,boleto,1,204.27999999999997
order_001057,credit_card,4,256.26
order_001058,credit_card,1,324.52000000000004
order_001059,credit_card,3,500.84
order_001060,credit_card,1,287.3
order_001061,credit_card,1,595.18
order_001062,credit_card,1,448.87
order_001063,credit_card,9,275.35
order_001064,boleto,1,269.13
order_001065,credit_card,4,394.38
order_001066,boleto,1,404.83000000000004
order_001067,credit_card,1,74.23
order_001068,credit_card,8,43.11
order_001069,credit_card,3,48.72
order_001070,boleto,1,252.38000000000002
order_001071,credit_card,5,67.50999999999999
order_001072,credit_card,1,74.86
order_001073,credit_card,1,869.02
order_001074,credit_card,5,574.32
order_001075,credit_card,1,61.21
order_001076,boleto,1,141.7
order_001077,credit_card,5,248.4
order_001078,debit_card,1,333.02
order_001079,credit_card,5,97.88000000000001
order_001080,credit_card,2,220.85
order_001081,credit_card,6,319.82
order_001082,boleto,1,144.79
order_001083,credit_card,2,564.4300000000001
order_001084,credit_card,2,36.18
order_001085,credit_card,1,263.97
order_001086,credit_card,6,1162.41
order_001087,voucher,1,414.83
order_001088,credit_card,1,516.04
order_001089,credit_card,1,240.06
order_001090,credit_card,5,356.94
order_001091,credit_card,4,71.45
order_001092,boleto,1,36.33
order_001093,credit_card,2,144.91
order_001094,credit_card,3,72.04
order_001095,credit_card,4,56.46
order_001096,credit_card,1,210.67
order_001097,credit_card,4,385.37
order_001098,credit_card,6,632.5600000000001
order_001099,boleto,1,87.26
order_001100,credit_card,6,97.04
order_001101,credit_card,1,455.45
order_001102,credit_card,3,223.75
order_001103,boleto,1,313.1
order_001104,voucher,1,184.03
order_001105,credit_card,7,249.47
order_001106,voucher,1,433.45
order_001107,credit_card,6,66.67
order_001108,credit_card,2,425.84000000000003
order_001109,credit_card,6,219.35
order_001110,boleto,1,193.89000000000001
order_001111,credit_card,8,58.14
order_001112,voucher,1,126.28
order_001113,debit_card,1,31.52
order_001114,credit_card,1,467.69
order_001115,credit_card,6,64.09
order_001116,boleto,1,174.36999999999998
order_001117,credit_card,6,452.3
order_001118,boleto,1,49.34
order_001119,credit_card,2,845.1
order_001120,boleto,1,355.78
order_001121,credit_card,1,38.39
order_001122,credit_card,1,226.84
order_001123,boleto,1,140.07999999999998
order_001124,credit_card,1,784.36
order_001125,credit_card,2,516.13
order_001126,boleto,1,690.99
order_001127,credit_card,1,239.92
order_001128,credit_card,10,515.79
order_001129,boleto,1,59.39
order_001130,boleto,1,239.03
order_001131,voucher,1,292.79999999999995
order_001132,credit_card,1,558.11
order_001133,credit_card,8,334.04
order_001134,credit_card,2,924.3699999999999
order_001135,credit_card,3,156.92000000000002
order_001136,credit_card,2,542.87
order_001137,credit_card,1,302.35
order_001138,credit_card,7,272.81
order_001139,boleto,1,121.5
order_001140,credit_card,5,95.96000000000001
order_001141,credit_card,1,122.15
order_001142,boleto,1,570.12
order_001143,credit_card,6,61.6
order_001144,credit_card,5,808.96
order_001145,credit_card,2,406.29
order_001146,boleto,1,158.88
order_001147,credit_card,3,474.71999999999997
order_001148,boleto,1,319.8
order_001149,credit_card,1,229.22
order_001150,credit_card,2,55.84
order_001151,credit_card,1,202.91
order_001152,credit_card,1,294.13
order_001153,credit_card,1,48.25
order_001154,credit_card,3,708.21
order_001155,credit_card,1,115.74000000000001
order_001156,credit_card,2,98.39
order_001157,boleto,1,209.69
order_001158,boleto,1,465.39
order_001159,credit_card,3,53.690000000000005
order_001160,boleto,1,89.56
order_001161,credit_card,2,836.3699999999999
order_001162,credit_card,4,172.60999999999999
order_001163,credit_card,5,930.0699999999999
order_001164,boleto,1,35.129999999999995
order_001165,credit_card,5,45.8
order_001166,credit_card,7,139.3
order_001167,credit_card,1,140.74
order_001168,boleto,1,388.45000000000005
order_001169,debit_card,1,157.17000000000002
order_001170,credit_card,2,129.97
order_001171,credit_card,9,757.23
order_001172,credit_card,10,239.88000000000002
order_001173,credit_card,3,54.08
order_001174,credit_card,1,257.25
order_001175,credit_card,3,384.2
order_001176,boleto,1,703.96
order_001177,boleto,1,188.03
order_001178,credit_card,2,384.59
order_001179,credit_card,7,480.02
order_001180,boleto,1,913.1200000000001
order_001181,credit_card,2,125.42
order_001182,credit_card,1,372.16
order_001183,credit_card,4,618.74
order_001184,credit_card,3,87.67
order_001185,credit_card,2,158.48000000000002
order_001186,credit_card,9,46.94
order_001187,credit_card,2,152.8
order_001188,credit_card,2,119.9
order_001189,debit_card,1,124.75999999999999
order_001190,credit_card,1,400.0
order_001191,credit_card,3,427.63
order_001192,credit_card,1,328.12
order_001193,credit_card,1,199.92000000000002
order_001194,credit_card,1,414.85999999999996
order_001195,voucher,1,501.49
order_001196,credit_card,6,424.04999999999995
order_001197,credit_card,1,101.05
order_001198,credit_card,1,965.37
order_001199,credit_card,3,519.9300000000001
order_001200,credit_card,1,63.379999999999995
order_001201,credit_card,3,262.73
order_001202,voucher,1,276.51
order_001203,boleto,1,228.98999999999998
order_001204,credit_card,5,488.32000000000005
order_001205,debit_card,1,240.86
order_001206,credit_card,5,197.57
order_001207,credit_card,9,1098.37
order_001208,credit_card,1,77.66
order_001209,credit_card,2,242.45
order_001210,credit_card,1,287.78999999999996
order_001211,boleto,1,93.25
order_001212,credit_card,1,544.82
order_001213,credit_card,1,221.37
order_001214,boleto,1,369.69
order_001215,credit_card,4,352.41
order_001216,credit_card,1,72.44
order_001217,debit_card,1,418.79
order_001218,credit_card,2,337.14000000000004
order_001219,voucher,1,411.32000000000005
order_001220,boleto,1,137.34
order_001221,credit_card,3,98.35000000000001
order_001222,credit_card,7,264.59999999999997
order_001223,credit_card,5,170.65
order_001224,credit_card,4,224.19
order_001225,credit_card,2,40.75
order_001226,credit_card,3,58.98
order_001227,boleto,1,62.87
order_001228,credit_card,3,233.85999999999999
order_001229,credit_card,1,382.77
order_001230,credit_card,9,617.3
order_001231,credit_card,2,97.2
order_001232,credit_card,2,1168.33
order_001233,boleto,1,44.09
order_001234,credit_card,2,878.62
order_001235,boleto,1,260.45
order_001236,credit_card,1,89.07
order_001237,credit_card,3,357.92999999999995
order_001238,credit_card,8,266.71999999999997
order_001239,credit_card,4,222.94
order_001240,credit_card,1,330.15999999999997
order_001241,credit_card,3,522.94
order_001242,voucher,1,204.3
order_001243,credit_card,3,372.86
order_001244,boleto,1,408.15
order_001245,credit_card,1,689.03
order_001246,credit_card,10,186.62
order_001247,credit_card,2,155.62
order_001248,credit_card,1,434.70000000000005
order_001249,credit_card,1,81.50999999999999
order_001250,voucher,1,447.89
order_001251,credit_card,2,290.79999999999995
order_001252,credit_card,2,141.84
order_001253,boleto,1,298.75
order_001254,credit_card,7,430.22
order_001255,credit_card,2,406.69000000000005
order_001256,credit_card,1,357.07
order_001257,credit_card,1,302.81
order_001258,credit_card,6,160.1
order_001259,credit_card,5,585.79
order_001260,credit_card,3,224.25
order_001261,credit_card,1,64.86
order_001262,credit_card,3,138.71
order_001263,credit_card,1,129.79
order_001264,boleto,1,193.2
order_001265,credit_card,2,624.07
order_001266,debit_card,1,195.94
order_001267,credit_card,5,96.87
order_001268,credit_card,1,753.28
order_001269,credit_card,3,78.08
order_001270,credit_card,5,68.87
order_001271,credit_card,1,194.07
order_001272,boleto,1,292.03000000000003
order_001273,credit_card,5,205.83999999999997
order_001274,credit_card,1,420.78
order_001275,credit_card,1,235.17000000000002
order_001276,credit_card,4,359.46999999999997
