order_id,review_score
order_001997,3
order_001998,5
order_001999,5
order_002000,5
order_002001,4
order_002002,5
order_002003,4
order_002004,4
order_002005,4
order_002006,3
order_002007,4
order_002008,4
order_002009,5
order_002010,5
order_002011,3
order_002012,3
order_002013,5
order_002014,4
order_002015,4
order_002016,4
order_002017,4
order_002018,5
order_002019,3
order_002020,3
order_002021,3
order_002022,5
order_002023,5
order_002024,5
order_002025,5
order_002026,3
order_002027,4
order_002028,5
order_002029,5
order_002030,5
order_002031,5
order_002032,5
order_002033,5
order_002034,4
order_002035,4
order_002036,4
order_002037,5
order_002038,1
order_002039,5
order_002040,5
order_002041,4
order_002042,3
order_002043,5
order_002044,3
order_002045,4
order_002046,5
order_002047,4
order_002048,4
order_002049,5
order_002050,1
order_002051,4
order_002052,3
order_002053,5
order_002054,4
order_002055,5
order_002056,5
order_002057,4
order_002058,5
order_002059,4
order_002060,4
order_002061,4
order_002062,5
order_002063,2
order_002064,4
order_002065,3
order_002066,4
order_002067,4
order_002068,3
order_002069,5
order_002070,3
order_002071,4
order_002072,3
order_002073,4
order_002074,5
order_002075,3
order_002076,4
order_002077,5
order_002078,1
order_002079,5
order_002080,5
order_002081,5
order_002082,5
order_002083,1
order_002084,3
order_002085,5
order_002086,2
order_002087,5
order_002088,5
order_002089,5
order_002090,5
order_002091,1
order_002092,4
order_002093,3
order_002094,4
order_002095,5
order_002096,5
order_002097,3
order_002098,5
order_002099,5
order_002100,5
order_002101,4
order_002102,5
order_002103,5
order_002104,5
order_002105,5
order_002106,5
order_002107,3
order_002108,5
order_002109,3
order_002110,5
order_002111,5
order_002112,3
order_002113,4
order_002114,3
order_002115,4
order_002116,4
order_002117,5
order_002118,4
order_002119,4
order_002120,5
order_002121,3
order_002122,4
order_002123,5
order_002124,2
order_002125,5
order_002126,4
order_002127,4
order_002128,5
order_002129,2
order_002130,4
order_002131,4
order_002132,3
order_002133,5
order_002134,4
order_002135,5
order_002136,4
order_002137,5
order_002138,5
order_002139,4
order_002140,4
order_002141,5
order_002142,4
order_002143,5
order_002144,5
order_002145,5
order_002146,4
order_002147,5
order_002148,3
order_002149,4
order_002150,5
order_002151,4
order_002152,5
order_002153,2
order_002154,3
order_002155,4
order_002156,4
order_002157,5
order_002158,3
order_002159,5
order_002160,3
order_002161,4
order_002162,4
order_002163,3
order_002164,5
order_002165,3
order_002166,3
order_002167,4
order_002168,5
order_002169,4
order_002170,5
order_002171,5
order_002172,5
order_002173,4
order_002174,5
order_002175,3
order_002176,5
order_002177,4
order_002178,4
order_002179,4
order_002180,4
order_002181,3
order_002182,2
order_002183,5
order_002184,5
order_002185,4
order_002186,5
order_002187,4
order_002188,5
order_002189,4
order_002190,4
order_002191,5
order_002192,4
order_002193,1
order_002194,4
order_002195,4
order_002196,3
order_002197,4
order_002198,5
order_002199,5
order_002200,3
order_002201,5
order_002202,4
order_002203,5
order_002204,5
order_002205,5
order_002206,4
order_002207,4
order_002208,4
order_002209,4
order_002210,4
order_002211,4
order_002212,4
order_002213,5
order_002214,5
order_002215,4
order_002216,5
order_002217,5
order_002218,5
order_002219,4
order_002220,4
order_002221,3
order_002222,5
order_002223,1
order_002224,5
order_002225,5
order_002226,4
order_002227,4
order_002228,3
order_002229,5
order_002230,5
order_002231,5
order_002232,5
order_002233,4
order_002234,4
order_002235,5
order_002236,5
order_002237,5
order_002238,4
order_002239,5
order_002240,4
order_002241,5
order_002242,2
order_002243,3
order_002244,5
order_002245,5
order_002246,4
order_002247,4
order_002248,5
order_002249,5
order_002250,5
order_002251,5
order_002252,3
order_002253,5
order_002254,3
order_002255,5
order_002256,3
order_002257,3
order_002258,4
order_002259,4
order_002260,4
order_002261,5
order_002262,5
order_002263,5
order_002264,4
order_002265,5
order_002266,4
order_002267,4
order_002268,2
order_002269,5
order_002270,4
order_002271,4
order_002272,4
order_002273,5
order_002274,2
order_002275,4
order_002276,4
order_002277,5
order_002278,3
order_002279,4
order_002280,4
order_002281,3
order_002282,1
order_002283,4
order_002284,5
order_002285,4
order_002286,4
order_002287,4
order_002288,3
order_002289,4
order_002290,5
order_002291,4
order_002292,4
order_002293,4
order_002294,5
order_002295,5
order_002296,4
order_002297,1
order_002298,4
order_002299,3
order_002300,4
order_002301,4
order_002302,4
order_002303,1
order_002304,5
order_002305,3
order_002306,3
order_002307,3
order_002308,4
order_002309,4
order_002310,5
order_002311,5
order_002312,5
order_002313,5
order_002314,2
order_002315,3
order_002316,4
order_002317,3
order_002318,4
order_002319,5
order_002320,5
order_002321,5
order_002322,4
order_002323,5
order_002324,5
order_002325,5
order_002326,4
order_002327,4
order_002328,4
order_002329,4
order_002330,5
order_002331,1
order_002332,5
order_002333,4
order_002334,5
order_002335,3
order_002336,4
order_002337,3
order_002338,4
order_002339,4
order_002340,5
order_002341,5
order_002342,3
order_002343,4
order_002344,3
order_002345,4
order_002346,5
order_002347,5
order_002348,4
order_002349,5
order_002350,4
order_002351,4
order_002352,3
order_002353,4
order_002354,5
order_002355,4
order_002356,5
order_002357,3
order_002358,5
order_002359,5
order_002360,4
order_002361,4
order_002362,5
order_002363,5
order_002364,5
order_002365,3
order_002366,5
order_002367,5
order_002368,3
order_002369,5
order_002370,4
order_002371,4
order_002372,5
order_002373,4
order_002374,3
order_002375,5
order_002376,5
order_002377,2
order_002378,4
order_002379,4
order_002380,4
order_002381,3
order_002382,3
order_002383,4
order_002384,4
order_002385,4
order_002386,3
order_002387,3
order_002388,4
order_002389,5
order_002390,3
order_002391,2
order_002392,3
order_002393,4
order_002394,5
order_002395,4
order_002396,4
order_002397,5
order_002398,5
order_002399,2
order_002400,5
order_002401,2
order_002402,5
order_002403,2
order_002404,5
order_002405,4
order_002406,4
order_002407,5
order_002408,4
order_002409,5
order_002410,4
order_002411,5
order_002412,5
order_002413,4
order_002414,3
order_002415,3
order_002416,4
order_002417,4
order_002418,4
order_002419,5
order_002420,5
order_002421,5
order_002422,4
order_002423,5
order_002424,4
order_002425,4
order_002426,5
order_002427,2
order_002428,5
order_002429,5
order_002430,5
order_002431,5
order_002432,4
order_002433,2
order_002434,5
order_002435,5
order_002436,4
order_002437,4
order_002438,5
order_002439,5
order_002440,4
order_002441,4
order_002442,4
order_002443,4
order_002444,5
order_002445,4
order_002446,5
order_002447,5
order_002448,5
order_002449,4
order_002450,4
order_002451,1
order_002452,3
order_002453,5
order_002454,5
order_002455,3
order_002456,5
order_002457,4
order_002458,4
order_002459,5
order_002460,4
order_002461,4
order_002462,3
order_002463,4
order_002464,5
order_002465,3
order_002466,3
order_002467,4
order_002468,5
order_002469,5
order_002470,4
order_002471,3
order_002472,4
order_002473,3
order_002474,5
order_002475,5
order_002476,5
order_002477,5
order_002478,5
order_002479,5
order_002480,4
order_002481,4
order_002482,5
order_002483,4
order_002484,4
order_002485,3
order_002486,3
order_002487,4
order_002488,4
order_002489,4
order_002490,4
order_002491,3
order_002492,4
order_002493,4
order_002494,5
order_002495,5
order_002496,2
order_002497,4
order_002498,4
order_002499,5
order_002500,5
order_002501,3
order_002502,2
order_002503,5
order_002504,3
order_002505,4
order_002506,5
order_002507,4
order_002508,4
order_002509,5
order_002510,5
order_002511,5
order_002512,5
order_002513,5
order_002514,4
order_002515,5
order_002516,3
order_002517,5
order_002518,3
order_002519,2
order_002520,5
order_002521,4
order_002522,4
order_002523,2
order_002524,4
order_002525,4
order_002526,4
order_002527,4
order_002528,1
order_002529,4
order_002530,4
order_002531,4
order_002532,4
order_002533,5
order_002534,5
order_002535,4
order_002536,4
order_002537,4
order_002538,5
order_002539,5
order_002540,4
order_002541,5
order_002542,3
order_002543,4
order_002544,3
order_002545,5
order_002546,5
order_002547,5
order_002548,4
order_002549,5
order_002550,4
order_002551,5
order_002552,5
order_002553,2
order_002554,4
order_002555,4
order_002556,4
order_002557,4
order_002558,4
order_002559,4
order_002560,4
order_002561,5
order_002562,3
order_002563,5
order_002564,5
order_002565,4
order_002566,5
order_002567,4
order_002568,3
order_002569,5
order_002570,4
order_002571,5
order_002572,5
order_002573,5
order_002574,4
order_002575,4
order_002576,3
order_002577,4
order_002578,3
order_002579,5
order_002580,5
order_002581,4
order_002582,5
order_002583,4
order_002584,4
order_002585,5
order_002586,3
order_002587,5
order_002588,1
order_002589,3
order_002590,5
order_002591,4
order_002592,5
order_002593,4
order_002594,4
order_002595,5
order_002596,5
order_002597,5
order_002598,2
order_002599,4
order_002600,5
order_002601,3
order_002602,4
order_002603,4
order_002604,4
order_002605,5
order_002606,3
order_002607,1
order_002608,4
order_002609,3
order_002610,4
order_002611,5
order_002612,3
order_002613,4
order_002614,5
order_002615,5
order_002616,4
order_002617,5
order_002618,5
order_002619,3
order_002620,4
order_002621,4
order_002622,4
order_002623,3
order_002624,3
order_002625,4
order_002626,4
order_002627,5
order_002628,5
order_002629,4
order_002630,5
order_002631,5
order_002632,2
order_002633,5
order_002634,5
order_002635,1
order_002636,5
order_002637,5
order_002638,1
order_002639,5
order_002640,4
order_002641,5
order_002642,4
order_002643,5
order_002644,4
order_002645,3
order_002646,4
order_002647,5
order_002648,3
order_002649,5
order_002650,3
order_002651,5
order_002652,3
order_002653,3
order_002654,4
order_002655,4
order_002656,5
order_002657,4
order_002658,5
order_002659,5
order_002660,1
order_002661,4
order_002662,3
order_002663,5
order_002664,3
order_002665,4
order_002666,4
order_002667,5
order_002668,5
order_002669,3
order_002670,1
order_002671,3
order_002672,4
order_002673,3
order_002674,2
order_002675,5
order_002676,4
order_002677,5
order_002678,5
order_002679,5
order_002680,5
order_002681,4
order_002682,4
order_002683,5
order_002684,5
order_002685,4
order_002686,5
order_002687,4
order_002688,5
order_002689,5
order_002690,2
order_002691,3
order_002692,4
order_002693,5
order_002694,5
order_002695,5
order_002696,3
order_002697,4
order_002698,4
order_002699,4
order_002700,2
order_002701,5
order_002702,4
order_002703,3
order_002704,5
order_002705,4
order_002706,5
order_002707,3
order_002708,4
order_002709,4
order_002710,5
order_002711,3
order_002712,5
order_002713,4
order_002714,4
order_002715,4
order_002716,5
order_002717,5
order_002718,5
order_002719,4
order_002720,5
order_002721,5
order_002722,2
order_002723,3
order_002724,5
order_002725,4
order_002726,3
order_002727,3
order_002728,2
order_002729,4
order_002730,2
order_002731,5
order_002732,4
order_002733,4
order_002734,4
order_002735,3
order_002736,3
order_002737,5
order_002738,4
order_002739,5
order_002740,4
order_002741,4
order_002742,3
order_002743,4
order_002744,5
order_002745,2
order_002746,4
order_002747,5
order_002748,5
order_002749,4
order_002750,4
order_002751,3
order_002752,4
order_002753,4
order_002754,5
order_002755,4
order_002756,5
order_002757,5
order_002758,4
order_002759,4
order_002760,5
order_002761,3
order_002762,4
order_002763,5
order_002764,1
order_002765,5
order_002766,5
order_002767,3
order_002768,4
order_002769,3
order_002770,4
order_002771,4
order_002772,4
order_002773,5
order_002774,5
order_002775,4
order_002776,3
order_002777,4
order_002778,2
order_002779,3
order_002780,4
order_002781,4
order_002782,3
order_002783,4
order_002784,2
order_002785,5
order_002786,4
order_002787,4
order_002788,5
order_002789,5
order_002790,4
order_002791,5
order_002792,4
order_002793,4
order_002794,3
order_002795,5
order_002796,5
order_002797,5
order_002798,5
order_002799,5
order_002800,5
order_002801,3
order_002802,4
order_002803,4
order_002804,4
order_002805,5
order_002806,3
order_002807,4
order_002808,5
order_002809,5
order_002810,5
order_002811,5
order_002812,5
order_002813,5
order_002814,5
order_002815,4
order_002816,5
order_002817,4
order_002818,5
order_002819,3
order_002820,5
order_002821,4
order_002822,4
order_002823,4
order_002824,5
order_002825,5
order_002826,2
order_002827,4
order_002828,5
order_002829,4
order_002830,5
order_002831,5
order_002832,4
order_002833,5
order_002834,5
order_002835,4
order_002836,4
order_002837,5
order_002838,4
order_002839,4
order_002840,5
order_002841,5
order_002842,3
order_002843,3
order_002844,5
order_002845,5
order_002846,3
order_002847,3
order_002848,4
order_002849,1
order_002850,4
order_002851,5
order_002852,5
order_002853,4
order_002854,5
order_002855,4
order_002856,4
order_002857,4
order_002858,4
order_002859,4
order_002860,4
order_002861,4
order_002862,5
order_002863,2
order_002864,4
order_002865,3
order_002866,5
order_002867,3
order_002868,5
order_002869,4
order_002870,4
order_002871,5
order_002872,3
order_002873,3
order_002874,2
order_002875,5
order_002876,4
order_002877,4
order_002878,3
order_002879,3
order_002880,5
order_002881,4
order_002882,5
order_002883,3
order_002884,5
order_002885,5
order_002886,4
order_002887,3
order_002888,3
order_002889,3
order_002890,4
order_002891,4
order_002892,4
order_002893,5
order_002894,5
order_002895,5
order_002896,5
order_002897,4
order_002898,1
order_002899,3
order_002900,3
order_002901,3
order_002902,3
order_002903,5
order_002904,5
order_002905,3
order_002906,4
order_002907,4
order_002908,5
order_002909,4
order_002910,5
order_002911,5
order_002912,5
order_002913,1
order_002914,5
order_002915,3
order_002916,5
order_002917,4
order_002918,5
order_002919,4
order_002920,5
order_002921,5
order_002922,4
order_002923,4
order_002924,3
order_002925,5
order_002926,5
order_002927,4
order_002928,5
order_002929,3
order_002930,5
order_002931,2
order_002932,5
order_002933,4
order_002934,5
order_002935,4
order_002936,5
order_002937,2
order_002938,4
order_002939,5
order_002940,4
order_002941,4
order_002942,4
order_002943,5
order_002944,4
order_002945,4
order_002946,4
order_002947,4
order_002948,4
order_002949,5
order_002950,5
order_002951,4
order_002952,3
order_002953,4
order_002954,4
order_002955,4
order_002956,5
order_002957,4
order_002958,5
order_002959,4
order_002960,4
order_002961,5
order_002962,4
order_002963,3
order_002964,3
order_002965,4
order_002966,4
order_002967,4
order_002968,3
order_002969,5
order_002970,4
order_002971,3
order_002972,5
order_002973,4
order_002974,4
order_002975,5
order_002976,4
order_002977,4
order_002978,5
order_002979,4
order_002980,5
order_002981,5
order_002982,2
order_002983,4
order_002984,5
order_002985,3
order_002986,5
order_002987,5
order_002988,4
order_002989,4
order_002990,3
order_002991,5
order_002992,5
order_002993,4
order_002994,4
order_002995,2
order_002996,5
order_002997,2
order_002998,4
