order_id,customer_id,customer_state,order_status,order_purchase_timestamp,order_delivered_date,order_estimated_delivery_date,delivery_days,estimated_delivery_days,delivery_delta,review_score
order_000198,cust_005123,SC,delivered,2017-11-10 02:43:00,2017-11-14 02:43:00,2017-11-23 02:43:00,4.0,13,-9.0,5
order_000199,cust_008796,MG,delivered,2018-02-12 17:23:00,2018-02-20 17:23:00,2018-02-22 17:23:00,8.0,10,-2.0,4
order_000200,cust_008669,SP,delivered,2016-11-26 14:10:00,2016-12-03 14:10:00,2016-12-06 14:10:00,7.0,10,-3.0,5
order_000201,cust_007280,SP,delivered,2018-07-08 23:10:00,2018-07-17 23:10:00,2018-07-18 23:10:00,9.0,10,-1.0,4
order_000202,cust_004695,SP,delivered,2018-03-16 11:50:00,2018-03-24 11:50:00,2018-03-26 11:50:00,8.0,10,-2.0,4
order_000203,cust_002625,SP,delivered,2017-11-02 16:05:00,2017-11-03 16:05:00,2017-11-12 16:05:00,1.0,10,-9.0,5
order_000204,cust_000141,RS,delivered,2016-10-28 20:07:00,2016-11-01 20:07:00,2016-11-10 20:07:00,4.0,13,-9.0,5
order_000205,cust_004655,PE,delivered,2018-02-01 14:53:00,2018-02-22 14:53:00,2018-02-20 14:53:00,21.0,19,2.0,4
order_000206,cust_002098,SP,delivered,2016-10-22 19:31:00,2016-10-29 19:31:00,2016-11-01 19:31:00,7.0,10,-3.0,5
order_000207,cust_005389,MG,delivered,2016-10-03 09:27:00,2016-10-04 09:27:00,2016-10-13 09:27:00,1.0,10,-9.0,4
order_000208,cust_001286,PR,delivered,2018-02-22 14:11:00,2018-02-26 14:11:00,2018-03-07 14:11:00,4.0,13,-9.0,4
order_000209,cust_009401,MG,delivered,2017-05-03 10:17:00,2017-05-04 10:17:00,2017-05-13 10:17:00,1.0,10,-9.0,3
order_000210,cust_000807,SP,delivered,2017-05-06 23:36:00,2017-05-15 23:36:00,2017-05-16 23:36:00,9.0,10,-1.0,5
order_000211,cust_002012,RJ,delivered,2018-03-20 11:23:00,2018-03-29 11:23:00,2018-03-30 11:23:00,9.0,10,-1.0,5
order_000212,cust_003805,SP,delivered,2016-11-25 04:53:00,2016-11-26 04:53:00,2016-12-05 04:53:00,1.0,10,-9.0,5
order_000213,cust_004504,DF,delivered,2017-08-25 09:13:00,2017-08-28 09:13:00,2017-09-07 09:13:00,3.0,13,-10.0,4
order_000214,cust_000973,MG,delivered,2017-03-22 15:36:00,2017-03-31 15:36:00,2017-04-01 15:36:00,9.0,10,-1.0,5
order_000215,cust_002938,SP,delivered,2018-01-21 10:50:00,2018-01-24 10:50:00,2018-01-31 10:50:00,3.0,10,-7.0,4
order_000216,cust_000085,SP,delivered,2018-03-25 07:18:00,2018-03-26 07:18:00,2018-04-04 07:18:00,1.0,10,-9.0,5
order_000217,cust_009188,BA,delivered,2018-04-30 19:53:00,2018-05-15 19:53:00,2018-05-13 19:53:00,15.0,13,2.0,4
order_000218,cust_009499,RJ,delivered,2017-07-05 17:29:00,2017-07-11 17:29:00,2017-07-15 17:29:00,6.0,10,-4.0,5
order_000219,cust_008651,SP,delivered,2016-12-25 22:52:00,2016-12-26 22:52:00,2017-01-04 22:52:00,1.0,10,-9.0,3
order_000220,cust_003121,PA,delivered,2016-12-16 11:57:00,2016-12-31 11:57:00,2017-01-04 11:57:00,15.0,19,-4.0,4
order_000221,cust_000428,SP,delivered,2017-11-10 12:20:00,2017-12-01 12:20:00,2017-11-20 12:20:00,21.0,10,11.0,3
order_000222,cust_003251,SP,delivered,2018-09-02 20:28:00,2018-09-11 20:28:00,2018-09-12 20:28:00,9.0,10,-1.0,5
order_000223,cust_004664,BA,unavailable,2017-05-31 17:26:00,2017-06-10 17:26:00,2017-06-13 17:26:00,10.0,13,-3.0,3
order_000224,cust_004645,PR,delivered,2017-07-07 14:46:00,2017-07-19 14:46:00,2017-07-20 14:46:00,12.0,13,-1.0,5
order_000225,cust_005832,GO,delivered,2017-01-08 11:57:00,2017-01-14 11:57:00,2017-01-21 11:57:00,6.0,13,-7.0,4
order_000226,cust_004266,ES,delivered,2018-02-13 08:18:00,2018-02-18 08:18:00,2018-02-26 08:18:00,5.0,13,-8.0,5
order_000227,cust_002597,SP,delivered,2018-04-05 11:22:00,2018-04-06 11:22:00,2018-04-15 11:22:00,1.0,10,-9.0,4
order_000228,cust_009416,PR,unavailable,2018-03-13 04:57:00,2018-03-15 04:57:00,2018-03-26 04:57:00,2.0,13,-11.0,4
order_000229,cust_001191,RJ,delivered,2018-07-19 20:51:00,2018-08-03 20:51:00,2018-07-29 20:51:00,15.0,10,5.0,4
order_000230,cust_009439,SP,delivered,2017-11-30 09:21:00,2017-12-05 09:21:00,2017-12-10 09:21:00,5.0,10,-5.0,5
order_000231,cust_005921,SP,delivered,2017-03-05 06:22:00,2017-03-18 06:22:00,2017-03-15 06:22:00,13.0,10,3.0,4
order_000232,cust_002025,PR,delivered,2017-08-05 10:27:00,2017-08-06 10:27:00,2017-08-18 10:27:00,1.0,13,-12.0,5
order_000233,cust_007868,SP,delivered,2018-03-25 07:52:00,2018-03-31 07:52:00,2018-04-04 07:52:00,6.0,10,-4.0,5
order_000234,cust_005741,MS,processing,2018-02-20 06:47:00,2018-03-21 06:47:00,2018-03-11 06:47:00,29.0,19,10.0,3
order_000235,cust_008024,RJ,delivered,2017-12-19 15:45:00,2017-12-25 15:45:00,2017-12-29 15:45:00,6.0,10,-4.0,5
order_000236,cust_007872,BA,delivered,2018-04-07 14:51:00,2018-04-20 14:51:00,2018-04-20 14:51:00,13.0,13,0.0,4
order_000237,cust_001990,SP,delivered,2018-03-10 08:47:00,2018-03-11 08:47:00,2018-03-20 08:47:00,1.0,10,-9.0,3
order_000238,cust_006499,SP,delivered,2018-07-30 15:04:00,2018-08-03 15:04:00,2018-08-09 15:04:00,4.0,10,-6.0,5
order_000239,cust_007948,RJ,canceled,2018-01-27 02:52:00,2018-02-01 02:52:00,2018-02-06 02:52:00,5.0,10,-5.0,1
order_000240,cust_004628,ES,delivered,2018-06-02 12:28:00,2018-06-09 12:28:00,2018-06-15 12:28:00,7.0,13,-6.0,4
order_000241,cust_006516,RS,delivered,2017-06-30 07:16:00,2017-07-05 07:16:00,2017-07-13 07:16:00,5.0,13,-8.0,5
order_000242,cust_002459,BA,delivered,2018-04-04 04:37:00,2018-04-16 04:37:00,2018-04-17 04:37:00,12.0,13,-1.0,5
order_000243,cust_001015,PR,delivered,2018-08-10 01:29:00,2018-08-11 01:29:00,2018-08-23 01:29:00,1.0,13,-12.0,5
order_000244,cust_006157,SP,delivered,2017-10-22 21:45:00,2017-11-10 21:45:00,2017-11-01 21:45:00,19.0,10,9.0,4
order_000245,cust_001185,BA,delivered,2018-06-03 03:34:00,2018-06-10 03:34:00,2018-06-16 03:34:00,7.0,13,-6.0,5
order_000246,cust_002583,SP,delivered,2018-05-02 08:49:00,2018-05-03 08:49:00,2018-05-12 08:49:00,1.0,10,-9.0,4
order_000247,cust_005139,SP,delivered,2016-11-29 11:08:00,2016-12-03 11:08:00,2016-12-09 11:08:00,4.0,10,-6.0,3
order_000248,cust_004504,DF,delivered,2018-01-23 17:29:00,2018-01-26 17:29:00,2018-02-05 17:29:00,3.0,13,-10.0,4
order_000249,cust_001740,RJ,delivered,2017-02-27 12:58:00,2017-02-28 12:58:00,2017-03-09 12:58:00,1.0,10,-9.0,4
order_000250,cust_006579,MG,delivered,2018-09-13 13:30:00,2018-09-18 13:30:00,2018-09-23 13:30:00,5.0,10,-5.0,5
order_000251,cust_003038,SP,delivered,2018-06-21 09:02:00,2018-07-04 09:02:00,2018-07-01 09:02:00,13.0,10,3.0,4
order_000252,cust_007219,RJ,delivered,2017-01-25 06:17:00,2017-02-09 06:17:00,2017-02-04 06:17:00,15.0,10,5.0,3
order_000253,cust_005669,RS,delivered,2017-02-14 15:48:00,2017-02-27 15:48:00,2017-02-27 15:48:00,13.0,13,0.0,4
order_000254,cust_001721,SC,delivered,2018-02-04 05:24:00,2018-02-08 05:24:00,2018-02-17 05:24:00,4.0,13,-9.0,4
order_000255,cust_002766,PB,delivered,2017-09-20 11:31:00,2017-10-05 11:31:00,2017-10-09 11:31:00,15.0,19,-4.0,5
order_000256,cust_002825,SP,delivered,2016-11-12 18:02:00,2016-11-13 18:02:00,2016-11-22 18:02:00,1.0,10,-9.0,4
order_000257,cust_006670,BA,delivered,2017-12-24 02:49:00,2018-01-04 02:49:00,2018-01-06 02:49:00,11.0,13,-2.0,5
order_000258,cust_008410,SP,delivered,2017-10-23 10:05:00,2017-11-02 10:05:00,2017-11-02 10:05:00,10.0,10,0.0,5
order_000259,cust_008713,RJ,delivered,2017-01-09 18:36:00,2017-01-23 18:36:00,2017-01-19 18:36:00,14.0,10,4.0,3
order_000260,cust_008079,MG,delivered,2018-06-16 12:26:00,2018-06-24 12:26:00,2018-06-26 12:26:00,8.0,10,-2.0,4
order_000261,cust_005138,RJ,canceled,2018-08-17 04:25:00,2018-08-22 04:25:00,2018-08-27 04:25:00,5.0,10,-5.0,2
order_000262,cust_008771,SP,delivered,2018-05-21 02:18:00,2018-05-30 02:18:00,2018-05-31 02:18:00,9.0,10,-1.0,4
order_000263,cust_006158,SP,delivered,2018-06-27 16:53:00,2018-07-01 16:53:00,2018-07-07 16:53:00,4.0,10,-6.0,4
order_000264,cust_004421,DF,delivered,2017-05-30 02:46:00,2017-06-07 02:46:00,2017-06-12 02:46:00,8.0,13,-5.0,5
order_000265,cust_003697,SP,canceled,2017-07-13 16:12:00,2017-07-25 16:12:00,2017-07-23 16:12:00,12.0,10,2.0,2
order_000266,cust_005066,BA,delivered,2017-05-22 13:29:00,2017-06-04 13:29:00,2017-06-04 13:29:00,13.0,13,0.0,4
order_000267,cust_000157,SP,delivered,2018-05-26 15:56:00,2018-06-01 15:56:00,2018-06-05 15:56:00,6.0,10,-4.0,4
order_000268,cust_008711,SC,delivered,2018-09-03 10:16:00,2018-09-12 10:16:00,2018-09-16 10:16:00,9.0,13,-4.0,5
order_000269,cust_008003,RJ,delivered,2018-04-27 04:52:00,2018-04-30 04:52:00,2018-05-07 04:52:00,3.0,10,-7.0,5
order_000270,cust_007043,BA,unavailable,2018-07-30 14:17:00,2018-08-18 14:17:00,2018-08-12 14:17:00,19.0,13,6.0,3
order_000271,cust_007921,RS,delivered,2018-03-10 15:13:00,2018-03-27 15:13:00,2018-03-23 15:13:00,17.0,13,4.0,3
order_000272,cust_000805,PA,delivered,2017-10-23 13:44:00,2017-11-15 13:44:00,2017-11-11 13:44:00,23.0,19,4.0,4
order_000273,cust_008644,MG,delivered,2017-11-10 00:37:00,2017-11-16 00:37:00,2017-11-20 00:37:00,6.0,10,-4.0,4
order_000274,cust_008705,PR,delivered,2016-12-13 22:10:00,2016-12-25 22:10:00,2016-12-26 22:10:00,12.0,13,-1.0,5
order_000275,cust_002064,MG,delivered,2016-11-10 10:56:00,2016-11-19 10:56:00,2016-11-20 10:56:00,9.0,10,-1.0,4
order_000276,cust_000503,GO,delivered,2018-04-14 15:55:00,2018-04-27 15:55:00,2018-04-27 15:55:00,13.0,13,0.0,4
order_000277,cust_007236,SP,delivered,2017-11-14 02:24:00,2017-11-15 02:24:00,2017-11-24 02:24:00,1.0,10,-9.0,3
order_000278,cust_007726,SP,canceled,2017-12-29 16:21:00,2018-01-17 16:21:00,2018-01-08 16:21:00,19.0,10,9.0,2
order_000279,cust_005986,MG,delivered,2017-12-31 13:25:00,2018-01-01 13:25:00,2018-01-10 13:25:00,1.0,10,-9.0,4
order_000280,cust_005183,PR,delivered,2017-07-25 01:25:00,2017-07-27 01:25:00,2017-08-07 01:25:00,2.0,13,-11.0,4
order_000281,cust_005558,PA,delivered,2017-11-26 08:39:00,2017-12-01 08:39:00,2017-12-15 08:39:00,5.0,19,-14.0,3
order_000282,cust_008957,PR,delivered,2017-11-25 10:06:00,2017-12-04 10:06:00,2017-12-08 10:06:00,9.0,13,-4.0,4
order_000283,cust_000236,MS,delivered,2017-10-24 21:01:00,2017-11-10 21:01:00,2017-11-12 21:01:00,17.0,19,-2.0,5
order_000284,cust_004491,RJ,delivered,2018-06-26 03:57:00,2018-07-03 03:57:00,2018-07-06 03:57:00,7.0,10,-3.0,5
order_000285,cust_005960,RS,delivered,2017-11-18 22:13:00,2017-11-19 22:13:00,2017-12-01 22:13:00,1.0,13,-12.0,4
order_000286,cust_001799,SP,delivered,2018-02-12 12:53:00,2018-02-23 12:53:00,2018-02-22 12:53:00,11.0,10,1.0,5
order_000287,cust_003387,RR,delivered,2018-08-06 12:12:00,2018-08-20 12:12:00,2018-08-25 12:12:00,14.0,19,-5.0,5
order_000288,cust_003999,SP,delivered,2018-07-21 04:59:00,2018-07-28 04:59:00,2018-07-31 04:59:00,7.0,10,-3.0,5
order_000289,cust_001446,SE,delivered,2018-08-03 11:05:00,2018-09-03 11:05:00,2018-08-22 11:05:00,31.0,19,12.0,2
order_000290,cust_000098,CE,delivered,2017-07-19 21:13:00,2017-08-02 21:13:00,2017-08-07 21:13:00,14.0,19,-5.0,4
order_000291,cust_006369,MG,delivered,2016-11-12 07:23:00,2016-11-19 07:23:00,2016-11-22 07:23:00,7.0,10,-3.0,4
order_000292,cust_009482,MG,delivered,2017-07-11 21:39:00,2017-07-13 21:39:00,2017-07-21 21:39:00,2.0,10,-8.0,3
order_000293,cust_003369,RS,delivered,2017-07-26 06:48:00,2017-08-13 06:48:00,2017-08-08 06:48:00,18.0,13,5.0,4
order_000294,cust_006059,SP,delivered,2018-08-14 20:42:00,2018-08-28 20:42:00,2018-08-24 20:42:00,14.0,10,4.0,5
order_000295,cust_007977,RJ,delivered,2018-03-17 09:12:00,2018-03-26 09:12:00,2018-03-27 09:12:00,9.0,10,-1.0,5
order_000296,cust_005596,PE,canceled,2016-12-19 09:52:00,2017-01-02 09:52:00,2017-01-07 09:52:00,14.0,19,-5.0,1
order_000297,cust_002022,MG,delivered,2017-03-06 13:08:00,2017-03-12 13:08:00,2017-03-16 13:08:00,6.0,10,-4.0,4
order_000298,cust_001948,SP,delivered,2017-03-29 06:38:00,2017-04-18 06:38:00,2017-04-08 06:38:00,20.0,10,10.0,3
order_000299,cust_007217,ES,delivered,2018-03-05 17:15:00,2018-03-19 17:15:00,2018-03-18 17:15:00,14.0,13,1.0,4
order_000300,cust_006861,SP,delivered,2018-05-08 07:47:00,2018-05-09 07:47:00,2018-05-18 07:47:00,1.0,10,-9.0,4
order_000301,cust_007271,SP,delivered,2018-07-18 18:14:00,2018-07-27 18:14:00,2018-07-28 18:14:00,9.0,10,-1.0,4
order_000302,cust_007867,RJ,delivered,2018-08-30 14:37:00,2018-09-06 14:37:00,2018-09-09 14:37:00,7.0,10,-3.0,4
order_000303,cust_003809,SP,delivered,2017-05-16 08:14:00,2017-05-24 08:14:00,2017-05-26 08:14:00,8.0,10,-2.0,3
order_000304,cust_004150,SP,delivered,2017-08-22 06:25:00,2017-08-28 06:25:00,2017-09-01 06:25:00,6.0,10,-4.0,5
order_000305,cust_000523,RS,delivered,2017-06-22 07:17:00,2017-07-04 07:17:00,2017-07-05 07:17:00,12.0,13,-1.0,5
order_000306,cust_002481,SC,delivered,2017-10-01 20:15:00,2017-10-11 20:15:00,2017-10-14 20:15:00,10.0,13,-3.0,4
order_000307,cust_004484,RJ,delivered,2018-08-16 14:02:00,2018-08-21 14:02:00,2018-08-26 14:02:00,5.0,10,-5.0,3
order_000308,cust_001273,PR,delivered,2018-01-16 00:12:00,2018-01-28 00:12:00,2018-01-29 00:12:00,12.0,13,-1.0,5
order_000309,cust_007502,MG,delivered,2018-05-10 21:31:00,2018-05-18 21:31:00,2018-05-20 21:31:00,8.0,10,-2.0,4
order_000310,cust_003023,RJ,delivered,2017-12-01 11:30:00,2017-12-18 11:30:00,2017-12-11 11:30:00,17.0,10,7.0,3
order_000311,cust_002312,MG,delivered,2016-11-08 08:01:00,2016-11-14 08:01:00,2016-11-18 08:01:00,6.0,10,-4.0,5
order_000312,cust_000922,RS,delivered,2016-12-03 08:07:00,2016-12-05 08:07:00,2016-12-16 08:07:00,2.0,13,-11.0,5
order_000313,cust_007271,SP,delivered,2017-12-22 04:44:00,2018-01-03 04:44:00,2018-01-01 04:44:00,12.0,10,2.0,5
order_000314,cust_000140,SP,delivered,2018-04-29 01:41:00,2018-05-12 01:41:00,2018-05-09 01:41:00,13.0,10,3.0,4
order_000315,cust_006892,SP,shipped,2017-05-29 05:38:00,2017-05-30 05:38:00,2017-06-08 05:38:00,1.0,10,-9.0,3
order_000316,cust_007776,MS,delivered,2018-04-30 02:45:00,2018-05-17 02:45:00,2018-05-19 02:45:00,17.0,19,-2.0,4
order_000317,cust_009313,PR,delivered,2018-06-21 15:37:00,2018-06-29 15:37:00,2018-07-04 15:37:00,8.0,13,-5.0,4
order_000318,cust_009298,RS,delivered,2017-11-05 21:39:00,2017-11-18 21:39:00,2017-11-18 21:39:00,13.0,13,0.0,5
order_000319,cust_007628,SP,delivered,2018-05-15 00:51:00,2018-05-25 00:51:00,2018-05-25 00:51:00,10.0,10,0.0,5
order_000320,cust_009226,RJ,delivered,2017-11-02 14:16:00,2017-11-12 14:16:00,2017-11-12 14:16:00,10.0,10,0.0,4
order_000321,cust_007461,SP,shipped,2018-04-04 23:17:00,2018-04-17 23:17:00,2018-04-14 23:17:00,13.0,10,3.0,4
order_000322,cust_009174,GO,delivered,2018-05-25 23:02:00,2018-06-08 23:02:00,2018-06-07 23:02:00,14.0,13,1.0,5
order_000323,cust_004053,MG,delivered,2018-09-25 23:05:00,2018-10-12 23:05:00,2018-10-05 23:05:00,17.0,10,7.0,4
order_000324,cust_002584,SP,delivered,2017-09-20 16:54:00,2017-09-26 16:54:00,2017-09-30 16:54:00,6.0,10,-4.0,5
order_000325,cust_004733,RJ,delivered,2017-11-05 12:54:00,2017-11-12 12:54:00,2017-11-15 12:54:00,7.0,10,-3.0,4
order_000326,cust_009348,BA,delivered,2017-04-08 21:30:00,2017-04-15 21:30:00,2017-04-21 21:30:00,7.0,13,-6.0,4
order_000327,cust_006547,MG,delivered,2017-05-18 16:20:00,2017-05-22 16:20:00,2017-05-28 16:20:00,4.0,10,-6.0,5
order_000328,cust_001307,BA,delivered,2018-04-13 15:16:00,2018-04-23 15:16:00,2018-04-26 15:16:00,10.0,13,-3.0,5
order_000329,cust_002852,CE,delivered,2018-08-18 00:47:00,2018-09-09 00:47:00,2018-09-06 00:47:00,22.0,19,3.0,4
order_000330,cust_002224,ES,shipped,2017-10-28 05:07:00,2017-11-06 05:07:00,2017-11-10 05:07:00,9.0,13,-4.0,5
order_000331,cust_003444,SP,delivered,2017-04-23 00:01:00,2017-05-01 00:01:00,2017-05-03 00:01:00,8.0,10,-2.0,4
order_000332,cust_001251,ES,delivered,2017-08-01 14:36:00,2017-08-20 14:36:00,2017-08-14 14:36:00,19.0,13,6.0,3
order_000333,cust_001395,MS,delivered,2017-11-19 23:26:00,2017-12-11 23:26:00,2017-12-08 23:26:00,22.0,19,3.0,3
order_000334,cust_009206,RJ,delivered,2017-08-06 19:46:00,2017-08-07 19:46:00,2017-08-16 19:46:00,1.0,10,-9.0,5
order_000335,cust_004741,RO,delivered,2017-06-15 20:41:00,2017-06-22 20:41:00,2017-07-04 20:41:00,7.0,19,-12.0,4
order_000336,cust_009185,SP,delivered,2018-05-09 04:34:00,2018-05-10 04:34:00,2018-05-19 04:34:00,1.0,10,-9.0,4
order_000337,cust_007304,SP,delivered,2016-10-14 05:52:00,2016-10-27 05:52:00,2016-10-24 05:52:00,13.0,10,3.0,3
order_000338,cust_002273,MG,delivered,2017-12-23 14:49:00,2017-12-24 14:49:00,2018-01-02 14:49:00,1.0,10,-9.0,5
order_000339,cust_002429,SP,delivered,2018-06-11 13:41:00,2018-06-14 13:41:00,2018-06-21 13:41:00,3.0,10,-7.0,5
order_000340,cust_009423,SP,delivered,2017-07-15 03:42:00,2017-07-18 03:42:00,2017-07-25 03:42:00,3.0,10,-7.0,5
order_000341,cust_007805,ES,delivered,2018-02-11 19:38:00,2018-02-23 19:38:00,2018-02-24 19:38:00,12.0,13,-1.0,4
order_000342,cust_004024,RJ,delivered,2018-03-29 14:22:00,2018-04-03 14:22:00,2018-04-08 14:22:00,5.0,10,-5.0,4
order_000343,cust_000034,MG,delivered,2018-03-21 08:14:00,2018-03-22 08:14:00,2018-03-31 08:14:00,1.0,10,-9.0,5
order_000344,cust_007433,MG,delivered,2017-11-16 11:17:00,2017-11-26 11:17:00,2017-11-26 11:17:00,10.0,10,0.0,3
order_000345,cust_008745,DF,delivered,2017-09-21 05:17:00,2017-10-05 05:17:00,2017-10-04 05:17:00,14.0,13,1.0,4
order_000346,cust_002312,MG,delivered,2018-07-05 17:53:00,2018-07-11 17:53:00,2018-07-15 17:53:00,6.0,10,-4.0,4
order_000347,cust_002078,BA,delivered,2018-05-22 23:37:00,2018-05-24 23:37:00,2018-06-04 23:37:00,2.0,13,-11.0,5
order_000348,cust_007287,SP,delivered,2017-09-01 14:18:00,2017-09-11 14:18:00,2017-09-11 14:18:00,10.0,10,0.0,3
order_000349,cust_007900,RS,processing,2017-01-12 04:03:00,2017-01-21 04:03:00,2017-01-25 04:03:00,9.0,13,-4.0,4
order_000350,cust_002911,RS,canceled,2016-12-10 16:52:00,2016-12-20 16:52:00,2016-12-23 16:52:00,10.0,13,-3.0,2
order_000351,cust_001062,RJ,canceled,2016-12-29 09:11:00,2017-01-05 09:11:00,2017-01-08 09:11:00,7.0,10,-3.0,2
order_000352,cust_007920,SP,delivered,2018-01-24 04:06:00,2018-01-25 04:06:00,2018-02-03 04:06:00,1.0,10,-9.0,5
order_000353,cust_007127,SP,delivered,2016-11-24 11:22:00,2016-11-25 11:22:00,2016-12-04 11:22:00,1.0,10,-9.0,4
order_000354,cust_007189,BA,delivered,2017-09-13 01:29:00,2017-09-20 01:29:00,2017-09-26 01:29:00,7.0,13,-6.0,4
order_000355,cust_008094,RJ,delivered,2018-05-19 19:48:00,2018-06-03 19:48:00,2018-05-29 19:48:00,15.0,10,5.0,3
order_000356,cust_000725,CE,processing,2017-08-09 12:36:00,2017-08-18 12:36:00,2017-08-28 12:36:00,9.0,19,-10.0,4
order_000357,cust_004841,DF,delivered,2018-05-25 04:19:00,2018-06-12 04:19:00,2018-06-07 04:19:00,18.0,13,5.0,2
order_000358,cust_004634,SP,delivered,2018-05-14 11:43:00,2018-05-25 11:43:00,2018-05-24 11:43:00,11.0,10,1.0,4
order_000359,cust_002983,MG,delivered,2017-06-27 06:05:00,2017-07-19 06:05:00,2017-07-07 06:05:00,22.0,10,12.0,2
order_000360,cust_005167,SP,delivered,2018-05-04 09:50:00,2018-05-13 09:50:00,2018-05-14 09:50:00,9.0,10,-1.0,5
order_000361,cust_004774,SP,delivered,2018-05-16 15:33:00,2018-05-19 15:33:00,2018-05-26 15:33:00,3.0,10,-7.0,5
order_000362,cust_006055,SP,delivered,2017-10-30 03:40:00,2017-10-31 03:40:00,2017-11-09 03:40:00,1.0,10,-9.0,4
order_000363,cust_007248,RJ,delivered,2017-05-24 04:32:00,2017-06-04 04:32:00,2017-06-03 04:32:00,11.0,10,1.0,4
order_000364,cust_001653,DF,delivered,2017-12-15 10:18:00,2017-12-23 10:18:00,2017-12-28 10:18:00,8.0,13,-5.0,5
order_000365,cust_000044,SP,delivered,2018-08-20 22:02:00,2018-08-23 22:02:00,2018-08-30 22:02:00,3.0,10,-7.0,4
order_000366,cust_004370,SP,delivered,2018-03-11 00:35:00,2018-03-15 00:35:00,2018-03-21 00:35:00,4.0,10,-6.0,4
order_000367,cust_003764,BA,delivered,2017-04-16 08:27:00,2017-04-22 08:27:00,2017-04-29 08:27:00,6.0,13,-7.0,5
order_000368,cust_003032,SP,delivered,2018-04-07 15:38:00,2018-04-09 15:38:00,2018-04-17 15:38:00,2.0,10,-8.0,5
order_000369,cust_004327,MG,delivered,2017-11-10 04:12:00,2017-11-13 04:12:00,2017-11-20 04:12:00,3.0,10,-7.0,5
order_000370,cust_000085,SP,delivered,2018-02-01 10:45:00,2018-02-21 10:45:00,2018-02-11 10:45:00,20.0,10,10.0,2
order_000371,cust_001613,BA,delivered,2018-05-08 21:48:00,2018-05-14 21:48:00,2018-05-21 21:48:00,6.0,13,-7.0,4
order_000372,cust_006781,SP,delivered,2017-12-12 22:11:00,2017-12-21 22:11:00,2017-12-22 22:11:00,9.0,10,-1.0,4
order_000373,cust_007227,ES,delivered,2018-06-23 20:54:00,2018-07-01 20:54:00,2018-07-06 20:54:00,8.0,13,-5.0,4
order_000374,cust_003291,RS,delivered,2018-05-01 20:20:00,2018-05-03 20:20:00,2018-05-14 20:20:00,2.0,13,-11.0,5
order_000375,cust_008779,RJ,delivered,2018-02-22 18:04:00,2018-03-05 18:04:00,2018-03-04 18:04:00,11.0,10,1.0,3
order_000376,cust_008794,RS,delivered,2017-03-23 23:29:00,2017-04-05 23:29:00,2017-04-05 23:29:00,13.0,13,0.0,5
order_000377,cust_006781,SP,delivered,2018-07-05 07:01:00,2018-07-10 07:01:00,2018-07-15 07:01:00,5.0,10,-5.0,4
order_000378,cust_003516,SP,delivered,2018-08-28 16:33:00,2018-09-08 16:33:00,2018-09-07 16:33:00,11.0,10,1.0,3
order_000379,cust_001256,SP,delivered,2017-03-07 22:02:00,2017-03-13 22:02:00,2017-03-17 22:02:00,6.0,10,-4.0,5
order_000380,cust_003035,AL,unavailable,2017-11-30 23:51:00,2017-12-17 23:51:00,2017-12-19 23:51:00,17.0,19,-2.0,4
order_000381,cust_005367,RN,delivered,2017-07-09 23:17:00,2017-07-31 23:17:00,2017-07-28 23:17:00,22.0,19,3.0,5
order_000382,cust_005286,RJ,delivered,2018-05-20 14:36:00,2018-05-25 14:36:00,2018-05-30 14:36:00,5.0,10,-5.0,4
order_000383,cust_004955,RJ,delivered,2018-04-30 21:48:00,2018-05-17 21:48:00,2018-05-10 21:48:00,17.0,10,7.0,2
order_000384,cust_009001,ES,delivered,2017-03-12 13:00:00,2017-03-17 13:00:00,2017-03-25 13:00:00,5.0,13,-8.0,3
order_000385,cust_000637,SP,delivered,2018-07-27 13:40:00,2018-08-08 13:40:00,2018-08-06 13:40:00,12.0,10,2.0,4
order_000386,cust_001508,BA,delivered,2017-04-25 04:30:00,2017-05-06 04:30:00,2017-05-08 04:30:00,11.0,13,-2.0,5
order_000387,cust_005909,PE,delivered,2018-06-13 03:00:00,2018-06-30 03:00:00,2018-07-02 03:00:00,17.0,19,-2.0,5
order_000388,cust_002738,PR,delivered,2017-11-20 02:19:00,2017-12-05 02:19:00,2017-12-03 02:19:00,15.0,13,2.0,4
order_000389,cust_006090,SE,delivered,2017-09-06 10:47:00,2017-09-26 10:47:00,2017-09-25 10:47:00,20.0,19,1.0,4
order_000390,cust_006239,SP,delivered,2017-03-31 10:20:00,2017-04-01 10:20:00,2017-04-10 10:20:00,1.0,10,-9.0,4
order_000391,cust_000725,CE,delivered,2017-04-10 09:43:00,2017-04-22 09:43:00,2017-04-29 09:43:00,12.0,19,-7.0,4
order_000392,cust_005700,SP,canceled,2018-03-25 04:09:00,2018-03-30 04:09:00,2018-04-04 04:09:00,5.0,10,-5.0,1
order_000393,cust_002012,RJ,delivered,2017-12-28 23:44:00,2018-01-03 23:44:00,2018-01-07 23:44:00,6.0,10,-4.0,4
order_000394,cust_000018,PR,delivered,2017-02-14 18:38:00,2017-03-01 18:38:00,2017-02-27 18:38:00,15.0,13,2.0,2
order_000395,cust_001961,BA,delivered,2017-01-30 15:05:00,2017-01-31 15:05:00,2017-02-12 15:05:00,1.0,13,-12.0,5
order_000396,cust_001851,SP,delivered,2016-12-10 09:58:00,2016-12-21 09:58:00,2016-12-20 09:58:00,11.0,10,1.0,4
