order_id,product_id,product_category,seller_id,price,freight_value
order_000348,prod_00249,health_beauty,seller_0369,213.47,22.27
order_000349,prod_00236,sports_leisure,seller_0183,232.47,46.22
order_000350,prod_00451,pet_shop,seller_0176,205.05,46.81
order_000350,prod_00981,bed_bath_table,seller_0036,123.63,8.12
order_000351,prod_00218,furniture_decor,seller_0010,118.01,12.94
order_000352,prod_00692,bed_bath_table,seller_0142,82.94,7.0
order_000352,prod_00161,bed_bath_table,seller_0337,98.2,18.17
order_000353,prod_00267,health_beauty,seller_0151,149.34,25.24
order_000354,prod_01159,sports_leisure,seller_0258,228.22,53.83
order_000355,prod_00658,telephony,seller_0117,213.66,47.11
order_000355,prod_00375,bed_bath_table,seller_0225,158.7,31.4
order_000356,prod_00357,furniture_decor,seller_0108,126.1,31.2
order_000357,prod_00664,telephony,seller_0222,251.11,36.43
order_000358,prod_00193,sports_leisure,seller_0161,315.31,44.63
order_000358,prod_00063,health_beauty,seller_0310,486.21,52.39
order_000359,prod_01123,stationery,seller_0263,163.48,39.85
order_000360,prod_00991,watches_gifts,seller_0339,31.0,7.0
order_000361,prod_01090,watches_gifts,seller_0230,69.67,15.68
order_000361,prod_01106,perfumery,seller_0233,235.03,17.65
order_000362,prod_01051,perfumery,seller_0386,134.06,27.2
order_000363,prod_01193,toys,seller_0194,60.53,11.38
order_000364,prod_00798,auto,seller_0270,273.69,36.91
order_000364,prod_00313,construction_tools,seller_0393,175.19,42.16
order_000365,prod_00184,furniture_decor,seller_0013,241.33,16.15
order_000366,prod_00985,computers_accessories,seller_0015,99.41,15.99
order_000367,prod_01153,health_beauty,seller_0260,329.51,63.96
order_000368,prod_00731,sports_leisure,seller_0235,260.12,35.53
order_000369,prod_01063,watches_gifts,seller_0075,63.13,14.56
order_000370,prod_00024,furniture_decor,seller_0382,188.18,33.3
order_000370,prod_01107,housewares,seller_0311,135.83,17.06
order_000371,prod_00138,telephony,seller_0158,385.95,36.14
order_000371,prod_01104,pet_shop,seller_0231,319.67,53.41
order_000372,prod_00597,telephony,seller_0293,271.84,58.02
order_000373,prod_00932,perfumery,seller_0186,100.59,15.45
order_000373,prod_01180,health_beauty,seller_0290,189.13,35.58
order_000374,prod_00546,garden_tools,seller_0196,222.85,47.13
order_000375,prod_00115,health_beauty,seller_0199,442.79,22.58
order_000376,prod_00005,computers_accessories,seller_0259,70.36,10.07
order_000377,prod_00644,electronics,seller_0221,76.44,8.23
order_000378,prod_01011,toys,seller_0011,29.45,7.33
order_000378,prod_00381,furniture_decor,seller_0087,350.57,76.1
order_000379,prod_00521,health_beauty,seller_0303,478.34,93.67
order_000380,prod_00519,bed_bath_table,seller_0113,105.91,19.72
order_000380,prod_00417,garden_tools,seller_0237,315.05,27.29
order_000380,prod_00048,housewares,seller_0166,92.96,12.83
order_000381,prod_01014,telephony,seller_0070,206.66,39.43
order_000382,prod_00543,sports_leisure,seller_0031,222.3,53.21
order_000382,prod_00464,baby,seller_0280,126.66,27.62
order_000383,prod_01142,baby,seller_0037,149.81,13.71
order_000384,prod_00838,bed_bath_table,seller_0001,66.19,7.0
order_000385,prod_00402,telephony,seller_0270,246.38,26.9
order_000386,prod_00020,health_beauty,seller_0278,168.76,33.37
order_000387,prod_00318,auto,seller_0049,416.27,82.8
order_000388,prod_01154,bed_bath_table,seller_0209,193.02,34.75
order_000389,prod_00397,health_beauty,seller_0036,315.97,25.18
order_000390,prod_00019,watches_gifts,seller_0347,24.82,7.0
order_000391,prod_00965,perfumery,seller_0371,200.37,10.77
order_000392,prod_01060,computers_accessories,seller_0331,60.78,7.0
order_000392,prod_00393,telephony,seller_0305,268.93,67.2
order_000392,prod_00784,sports_leisure,seller_0370,308.2,64.96
order_000393,prod_00313,construction_tools,seller_0341,164.44,20.94
order_000393,prod_01147,sports_leisure,seller_0381,98.38,12.5
order_000394,prod_00003,garden_tools,seller_0205,239.4,33.81
order_000394,prod_00521,health_beauty,seller_0073,498.84,41.99
order_000394,prod_00790,pet_shop,seller_0315,84.34,14.52
order_000395,prod_01161,stationery,seller_0360,89.96,7.0
order_000396,prod_00298,furniture_decor,seller_0011,224.04,30.01
order_000396,prod_00116,fashion_bags_accessories,seller_0169,114.05,13.66
order_000396,prod_00881,sports_leisure,seller_0159,373.65,77.93
order_000397,prod_00348,electronics,seller_0127,93.32,9.63
order_000398,prod_00877,telephony,seller_0272,175.09,35.67
order_000399,prod_00036,bed_bath_table,seller_0110,123.86,7.12
order_000399,prod_00483,telephony,seller_0249,474.41,67.46
order_000399,prod_00107,baby,seller_0011,139.34,30.11
order_000400,prod_00160,housewares,seller_0395,64.59,10.18
order_000401,prod_01156,baby,seller_0037,111.16,9.41
order_000402,prod_00993,computers_accessories,seller_0275,77.68,14.67
order_000402,prod_00605,cool_stuff,seller_0350,271.26,37.43
order_000403,prod_01190,watches_gifts,seller_0193,93.48,15.0
order_000404,prod_00651,health_beauty,seller_0312,254.89,38.25
order_000405,prod_00362,furniture_decor,seller_0115,179.25,34.54
order_000406,prod_00955,computers_accessories,seller_0345,43.6,8.69
order_000406,prod_00419,auto,seller_0078,577.95,94.09
order_000407,prod_00519,bed_bath_table,seller_0301,134.16,28.42
order_000408,prod_00337,watches_gifts,seller_0036,76.33,16.24
order_000409,prod_00019,watches_gifts,seller_0122,31.63,7.0
order_000410,prod_01098,health_beauty,seller_0062,405.1,65.25
order_000411,prod_00423,garden_tools,seller_0314,299.75,60.06
order_000412,prod_00802,stationery,seller_0351,96.5,15.05
order_000413,prod_00370,auto,seller_0206,431.23,55.36
order_000414,prod_01054,electronics,seller_0160,136.08,30.65
order_000415,prod_00432,computers_accessories,seller_0007,78.19,7.0
order_000415,prod_01052,sports_leisure,seller_0332,214.57,16.64
order_000416,prod_00002,fashion_bags_accessories,seller_0012,107.35,20.04
order_000417,prod_00025,bed_bath_table,seller_0161,102.53,18.76
order_000418,prod_01197,health_beauty,seller_0368,546.15,118.64
order_000418,prod_00458,stationery,seller_0041,185.03,36.74
order_000419,prod_00109,furniture_decor,seller_0108,234.34,42.3
order_000420,prod_00019,watches_gifts,seller_0135,38.93,8.46
order_000420,prod_00897,bed_bath_table,seller_0321,67.92,12.65
order_000421,prod_00811,watches_gifts,seller_0385,28.58,7.0
order_000422,prod_00762,fashion_bags_accessories,seller_0188,105.99,15.01
order_000423,prod_00438,garden_tools,seller_0190,252.3,60.99
order_000423,prod_00622,fashion_bags_accessories,seller_0282,90.95,7.0
order_000424,prod_00852,housewares,seller_0279,49.66,11.69
order_000425,prod_00737,housewares,seller_0129,66.29,7.0
order_000426,prod_00014,computers_accessories,seller_0129,74.73,14.31
order_000427,prod_01189,bed_bath_table,seller_0239,54.36,7.0
order_000428,prod_00049,cool_stuff,seller_0275,345.78,71.39
order_000429,prod_00846,cool_stuff,seller_0160,149.91,12.49
order_000429,prod_00392,bed_bath_table,seller_0131,68.39,10.87
order_000430,prod_01142,baby,seller_0329,152.52,20.75
order_000431,prod_00201,computers_accessories,seller_0362,93.07,20.24
order_000432,prod_00837,furniture_decor,seller_0368,226.07,26.8
order_000433,prod_00318,auto,seller_0048,404.78,29.13
order_000434,prod_01185,watches_gifts,seller_0015,64.11,15.57
order_000435,prod_00290,bed_bath_table,seller_0035,184.01,27.06
order_000436,prod_00871,watches_gifts,seller_0233,78.41,7.0
order_000437,prod_01013,bed_bath_table,seller_0200,163.14,37.43
order_000437,prod_00078,sports_leisure,seller_0097,416.92,72.63
order_000438,prod_00588,furniture_decor,seller_0352,237.99,47.95
order_000439,prod_00452,stationery,seller_0069,194.95,24.79
order_000440,prod_00598,bed_bath_table,seller_0046,109.96,14.81
order_000440,prod_01130,fashion_bags_accessories,seller_0092,60.38,14.17
order_000441,prod_00545,garden_tools,seller_0201,299.2,36.01
order_000441,prod_00067,computers_accessories,seller_0327,29.61,7.0
order_000442,prod_00297,computers_accessories,seller_0176,128.93,30.75
order_000443,prod_00975,health_beauty,seller_0288,331.99,58.4
order_000444,prod_00209,health_beauty,seller_0038,534.84,76.54
order_000445,prod_00458,stationery,seller_0305,176.01,41.35
order_000445,prod_00786,electronics,seller_0076,134.52,26.56
order_000446,prod_00533,computers_accessories,seller_0377,94.28,7.0
order_000447,prod_01015,computers_accessories,seller_0130,104.41,19.89
order_000448,prod_00768,telephony,seller_0124,362.8,61.46
order_000449,prod_00952,cool_stuff,seller_0079,278.63,21.42
order_000450,prod_00128,watches_gifts,seller_0311,86.43,13.23
order_000451,prod_00438,garden_tools,seller_0311,315.94,73.23
order_000452,prod_01155,toys,seller_0166,45.24,7.0
order_000453,prod_00348,electronics,seller_0255,105.11,17.26
order_000454,prod_00615,bed_bath_table,seller_0058,119.13,15.16
order_000454,prod_00879,housewares,seller_0366,100.72,14.54
order_000455,prod_00785,auto,seller_0235,518.59,110.36
order_000456,prod_00398,bed_bath_table,seller_0126,158.64,23.7
order_000457,prod_00351,housewares,seller_0314,135.06,32.12
order_000457,prod_01096,fashion_bags_accessories,seller_0237,87.91,11.85
order_000457,prod_01084,computers_accessories,seller_0341,112.9,14.3
order_000458,prod_00527,bed_bath_table,seller_0137,107.23,21.83
order_000458,prod_00472,housewares,seller_0185,54.04,13.38
order_000459,prod_00127,housewares,seller_0292,107.89,18.83
order_000459,prod_00725,pet_shop,seller_0264,232.19,25.14
order_000459,prod_00299,furniture_decor,seller_0033,403.91,68.12
order_000460,prod_00415,bed_bath_table,seller_0171,83.5,20.33
order_000461,prod_01014,telephony,seller_0013,253.85,18.92
order_000462,prod_00385,computers_accessories,seller_0053,41.87,7.0
order_000463,prod_00968,telephony,seller_0086,310.53,27.12
order_000464,prod_00132,sports_leisure,seller_0199,337.9,64.56
order_000465,prod_00878,housewares,seller_0168,50.39,8.61
order_000465,prod_01117,toys,seller_0169,55.02,9.08
order_000466,prod_00605,cool_stuff,seller_0090,269.21,37.02
order_000467,prod_00368,health_beauty,seller_0363,270.64,48.12
order_000468,prod_00496,bed_bath_table,seller_0015,119.35,21.02
order_000468,prod_00387,bed_bath_table,seller_0138,138.02,23.38
order_000468,prod_00440,watches_gifts,seller_0190,40.64,7.0
order_000469,prod_00734,fashion_bags_accessories,seller_0053,137.78,26.24
order_000469,prod_00879,housewares,seller_0196,106.94,22.38
order_000470,prod_00404,housewares,seller_0310,40.34,7.0
order_000471,prod_00069,toys,seller_0204,24.24,7.0
order_000471,prod_00275,watches_gifts,seller_0077,47.18,8.44
order_000472,prod_01036,bed_bath_table,seller_0013,191.67,22.19
order_000473,prod_00179,cool_stuff,seller_0111,287.13,35.77
order_000473,prod_00475,perfumery,seller_0075,244.37,46.82
order_000474,prod_01035,housewares,seller_0309,81.63,15.15
order_000475,prod_01088,auto,seller_0270,117.87,10.47
order_000475,prod_01093,furniture_decor,seller_0317,141.77,12.6
order_000476,prod_00483,telephony,seller_0132,448.04,101.54
order_000477,prod_00582,office_furniture,seller_0348,129.39,10.78
order_000478,prod_00410,cool_stuff,seller_0182,545.85,113.96
order_000479,prod_01160,housewares,seller_0041,96.07,20.94
order_000480,prod_00000,furniture_decor,seller_0073,245.17,49.72
order_000480,prod_00539,furniture_decor,seller_0092,118.8,18.53
order_000481,prod_00507,electronics,seller_0056,127.66,17.67
order_000481,prod_00771,bed_bath_table,seller_0394,76.76,15.9
order_000482,prod_01060,computers_accessories,seller_0337,68.59,9.93
order_000482,prod_00671,sports_leisure,seller_0346,188.62,39.18
order_000483,prod_00672,bed_bath_table,seller_0250,178.77,23.76
order_000484,prod_00210,health_beauty,seller_0366,476.16,80.51
order_000484,prod_01002,baby,seller_0225,104.22,17.78
order_000484,prod_00499,sports_leisure,seller_0081,247.99,36.46
order_000485,prod_00575,furniture_decor,seller_0383,112.43,10.48
order_000486,prod_01082,garden_tools,seller_0123,204.65,36.16
order_000487,prod_00161,bed_bath_table,seller_0015,72.52,17.15
order_000487,prod_01060,computers_accessories,seller_0099,65.33,14.97
order_000488,prod_00036,bed_bath_table,seller_0383,113.26,24.15
order_000488,prod_00401,baby,seller_0176,64.91,10.85
order_000489,prod_00592,auto,seller_0014,230.67,26.19
order_000489,prod_00716,toys,seller_0041,40.25,7.0
order_000490,prod_01024,electronics,seller_0049,107.79,7.67
order_000491,prod_00241,health_beauty,seller_0162,362.23,75.1
order_000492,prod_00043,housewares,seller_0010,61.73,10.51
order_000493,prod_01119,sports_leisure,seller_0367,172.33,25.8
order_000494,prod_01167,bed_bath_table,seller_0014,111.5,10.9
order_000494,prod_00639,perfumery,seller_0208,266.22,37.28
order_000495,prod_00323,auto,seller_0351,345.65,35.77
order_000496,prod_00636,sports_leisure,seller_0095,138.5,28.93
order_000496,prod_00291,cool_stuff,seller_0042,489.94,53.06
order_000497,prod_00724,sports_leisure,seller_0379,237.37,37.55
order_000498,prod_00519,bed_bath_table,seller_0037,117.36,25.62
order_000498,prod_00531,computers_accessories,seller_0392,82.41,7.0
order_000499,prod_00163,cool_stuff,seller_0020,344.78,61.94
order_000500,prod_00568,toys,seller_0357,34.37,7.0
order_000500,prod_00084,garden_tools,seller_0232,374.5,34.7
order_000501,prod_00936,sports_leisure,seller_0071,465.11,111.39
order_000502,prod_00549,electronics,seller_0090,60.68,12.41
order_000503,prod_00061,watches_gifts,seller_0189,57.51,8.02
order_000503,prod_00711,furniture_decor,seller_0190,281.04,54.47
order_000504,prod_00169,perfumery,seller_0156,125.06,25.66
order_000504,prod_00506,electronics,seller_0144,125.48,29.97
order_000505,prod_00441,watches_gifts,seller_0347,46.83,7.0
order_000506,prod_00552,telephony,seller_0358,286.12,40.91
order_000507,prod_01178,auto,seller_0339,332.39,47.96
order_000508,prod_00350,sports_leisure,seller_0276,164.97,26.3
order_000509,prod_00187,computers_accessories,seller_0313,64.67,11.66
order_000509,prod_00199,auto,seller_0368,220.99,23.71
order_000510,prod_00290,bed_bath_table,seller_0244,162.57,32.53
order_000511,prod_01007,bed_bath_table,seller_0319,222.0,20.95
order_000512,prod_00478,computers_accessories,seller_0298,86.71,21.56
order_000513,prod_00424,sports_leisure,seller_0103,83.07,7.99
order_000513,prod_01019,housewares,seller_0273,67.8,10.71
order_000513,prod_00095,perfumery,seller_0263,333.81,17.59
order_000514,prod_00291,cool_stuff,seller_0058,395.64,36.5
order_000515,prod_00056,auto,seller_0142,212.34,42.52
order_000515,prod_00589,health_beauty,seller_0391,156.64,17.22
order_000516,prod_01120,watches_gifts,seller_0009,20.77,7.0
order_000517,prod_00825,computers_accessories,seller_0048,68.13,9.82
order_000518,prod_00639,perfumery,seller_0269,282.14,60.19
order_000519,prod_00980,bed_bath_table,seller_0178,68.73,7.2
order_000520,prod_00980,bed_bath_table,seller_0245,83.73,13.34
order_000521,prod_00345,bed_bath_table,seller_0323,74.01,7.57
order_000522,prod_00638,electronics,seller_0219,110.61,7.61
order_000523,prod_00042,garden_tools,seller_0301,286.82,56.21
order_000524,prod_00639,perfumery,seller_0380,273.36,34.18
order_000524,prod_00101,bed_bath_table,seller_0155,76.83,12.05
order_000525,prod_00581,telephony,seller_0256,188.2,30.53
order_000526,prod_00249,health_beauty,seller_0391,195.43,46.9
order_000527,prod_00768,telephony,seller_0154,440.18,29.44
order_000528,prod_00881,sports_leisure,seller_0115,401.29,40.09
order_000529,prod_01179,furniture_decor,seller_0337,126.27,14.95
order_000529,prod_00505,health_beauty,seller_0116,293.26,64.16
order_000529,prod_00065,cool_stuff,seller_0380,114.82,9.13
order_000530,prod_00707,toys,seller_0356,46.37,11.54
order_000531,prod_01115,stationery,seller_0094,80.48,20.09
order_000532,prod_00992,furniture_decor,seller_0325,206.64,43.37
order_000532,prod_00961,garden_tools,seller_0172,138.21,10.1
order_000533,prod_00739,bed_bath_table,seller_0082,199.56,14.53
order_000534,prod_00321,construction_tools,seller_0252,161.52,30.24
order_000535,prod_00332,bed_bath_table,seller_0174,184.14,10.69
order_000535,prod_00372,cool_stuff,seller_0216,135.14,25.28
order_000536,prod_01125,bed_bath_table,seller_0373,76.95,13.47
order_000537,prod_00328,watches_gifts,seller_0386,59.2,7.0
order_000538,prod_00768,telephony,seller_0103,478.36,48.6
order_000539,prod_00226,cool_stuff,seller_0218,168.68,21.9
order_000540,prod_00524,toys,seller_0293,32.31,7.63
order_000540,prod_00894,fashion_bags_accessories,seller_0279,39.17,7.92
order_000541,prod_01143,computers_accessories,seller_0230,150.43,34.97
order_000542,prod_00774,housewares,seller_0262,73.99,14.9
order_000542,prod_00391,electronics,seller_0362,66.87,9.06
order_000543,prod_01196,sports_leisure,seller_0214,425.48,69.78
order_000544,prod_01033,watches_gifts,seller_0327,45.6,10.49
order_000545,prod_01175,cool_stuff,seller_0262,244.59,36.42
order_000546,prod_00018,bed_bath_table,seller_0266,114.99,17.74
order_000547,prod_00709,sports_leisure,seller_0303,237.98,23.69
order_000548,prod_00142,sports_leisure,seller_0274,149.19,20.13
order_000548,prod_00948,cool_stuff,seller_0229,436.75,95.73
order_000548,prod_00305,toys,seller_0233,50.59,7.0
order_000549,prod_00828,housewares,seller_0169,100.84,21.59
order_000549,prod_01011,toys,seller_0048,25.08,7.0
order_000550,prod_00464,baby,seller_0290,119.69,12.02
order_000551,prod_01139,watches_gifts,seller_0312,70.14,12.84
order_000552,prod_00977,watches_gifts,seller_0362,72.06,13.2
order_000553,prod_00327,furniture_decor,seller_0315,217.68,39.5
